,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
28,CoverSong_720P-0239,CoverSong,720,112,2.52,2.595,2.479,2.432,0.6,0.6459999999999999,0.5379999999999999,0.5760000000000001,1280,720,yuv420p,30.0,,,
30,CoverSong_720P-10f1,CoverSong,720,118,2.805,2.9389999999999996,2.772,2.532,0.787,0.7929999999999999,0.8640000000000001,1.088,1280,720,yuv420p,29.97002997,,,
31,CoverSong_720P-1393,CoverSong,720,116,4.059,3.88,3.8789999999999996,3.846,0.42700000000000005,0.46799999999999997,0.48200000000000004,0.478,1280,720,yuv420p,30.0,,,
33,CoverSong_720P-2d05,CoverSong,720,119,3.2239999999999998,3.0869999999999997,2.9960000000000004,3.3930000000000002,0.643,0.61,0.655,0.537,1280,720,yuv420p,25.0,,,
36,CoverSong_720P-4006,CoverSong,720,118,3.4139999999999997,3.397,3.3760000000000003,3.427,0.534,0.506,0.537,0.47,1280,720,yuv420p,25.0,,,
37,CoverSong_720P-449f,CoverSong,720,108,3.4960000000000004,3.532,3.477,3.403,0.525,0.573,0.514,0.475,1280,720,yuv420p,29.97002997,,,
38,CoverSong_720P-5689,CoverSong,720,133,2.3169999999999997,2.656,2.4930000000000003,2.426,1.0270000000000001,0.9179999999999999,1.117,0.981,960,720,yuv420p,29.97002997,,,
39,CoverSong_720P-5ba2,CoverSong,720,128,2.8339999999999996,2.8710000000000004,2.792,2.9,0.605,0.634,0.5579999999999999,0.561,1280,720,yuv420p,29.97002997,,,
40,CoverSong_720P-60d3,CoverSong,720,134,2.991,2.7939999999999996,2.7880000000000003,2.8,0.5770000000000001,0.49200000000000005,0.462,0.47100000000000003,1280,720,yuv420p,30.12,,,
41,CoverSong_720P-6626,CoverSong,720,123,3.3160000000000003,2.952,3.0389999999999997,3.155,0.479,0.588,0.58,0.53,1280,720,yuv420p,15.0,,,
43,CoverSong_720P-6b8c,CoverSong,720,123,2.988,2.8160000000000003,2.888,2.924,0.665,0.639,0.6940000000000001,0.648,1280,720,yuv420p,25.0,,,
44,CoverSong_720P-6d6a,CoverSong,720,115,3.52,3.4589999999999996,3.492,3.3480000000000003,0.5489999999999999,0.5529999999999999,0.511,0.496,1280,720,yuv420p,30.0,,,
45,CoverSong_720P-6d81,CoverSong,720,120,3.145,3.049,3.096,3.092,0.5760000000000001,0.633,0.5579999999999999,0.498,1280,720,yuv420p,29.97002997,,,
46,CoverSong_720P-7360,CoverSong,720,132,2.798,2.682,2.502,2.521,0.639,0.5,0.47600000000000003,0.49,1280,720,yuv420p,29.97002997,,,
47,CoverSong_720P-7539,CoverSong,720,145,2.3480000000000003,1.868,2.077,2.6710000000000003,0.9359999999999999,0.802,0.9670000000000001,0.821,1280,720,yuv420p,24.0,,,
49,Gaming_720P-0fba,Gaming,720,120,4.0889999999999995,3.77,3.763,3.785,0.61,0.521,0.52,0.565,1280,720,yuv420p,60.0,,,
50,Gaming_720P-0fdb,Gaming,720,115,3.263,2.91,3.071,3.26,0.6890000000000001,0.7659999999999999,0.728,0.6809999999999999,1280,720,yuv420p,30.0,,,
52,Gaming_720P-103a,Gaming,720,127,4.056,3.932,4.001,4.006,0.61,0.495,0.405,0.503,1280,720,yuv420p,30.0,,,
53,Gaming_720P-1cbb,Gaming,720,124,4.01,3.892,4.051,3.937,0.5329999999999999,0.535,0.419,0.491,1280,720,yuv420p,30.0,,,
54,Gaming_720P-221d,Gaming,720,135,3.252,3.2060000000000004,3.2110000000000003,3.242,0.66,0.628,0.667,0.637,1280,720,yuv420p,26.934,,,
55,Gaming_720P-25aa,Gaming,720,127,2.952,2.924,2.9,2.855,0.8859999999999999,0.773,0.757,0.8270000000000001,1280,720,yuv420p,29.97002997,,,
56,Gaming_720P-2dbe,Gaming,720,138,4.327,4.229,4.217,4.1339999999999995,0.489,0.584,0.5489999999999999,0.596,1280,720,yuv420p,29.97002997,,,
57,Gaming_720P-312f,Gaming,720,125,3.826,3.7910000000000004,3.761,3.7089999999999996,0.5,0.545,0.541,0.512,1280,720,yuv420p,60.04899777,,,
58,Gaming_720P-324d,Gaming,720,113,3.145,2.755,3.076,3.043,0.843,0.8909999999999999,0.8190000000000001,0.8640000000000001,3840,720,yuv420p,29.896,,,
59,Gaming_720P-3524,Gaming,720,114,3.11,2.94,2.501,2.225,0.728,0.7879999999999999,0.674,0.785,1280,720,yuv420p,30.0,,,
60,Gaming_720P-40b2,Gaming,720,124,3.855,3.943,3.861,3.7910000000000004,0.435,0.508,0.518,0.491,1280,720,yuv420p,29.97002997,,,
61,Gaming_720P-469a,Gaming,720,143,4.124,4.2010000000000005,3.977,3.917,0.575,0.52,0.5529999999999999,0.475,1280,720,yuv420p,60.0,,,
62,Gaming_720P-4813,Gaming,720,109,4.29,4.144,4.0889999999999995,3.908,0.433,0.526,0.434,0.569,1280,720,yuv420p,60.18,,,
63,Gaming_720P-493e,Gaming,720,113,3.5669999999999997,3.688,3.694,3.24,0.565,0.64,0.672,0.725,1280,720,yuv420p,29.97002997,,,
64,Gaming_720P-4cda,Gaming,720,122,3.62,3.446,3.593,3.445,0.512,0.574,0.505,0.465,1280,720,yuv420p,30.0,,,
65,Gaming_720P-5973,Gaming,720,123,4.067,4.122,4.1610000000000005,4.082,0.474,0.612,0.603,0.588,1280,720,yuv420p,30.0,,,
66,Gaming_720P-5ba2,Gaming,720,107,4.281000000000001,4.247,4.35,4.246,0.564,0.48100000000000004,0.48,0.503,1280,720,yuv420p,30.0,,,
67,Gaming_720P-6403,Gaming,720,121,4.023,4.013999999999999,4.221,3.964,0.445,0.516,0.402,0.531,1280,720,yuv420p,60.0,,,
68,Gaming_720P-64b0,Gaming,720,108,4.396,4.285,4.3839999999999995,4.44,0.48,0.511,0.483,0.48,1280,720,yuv420p,29.97002997,,,
69,Gaming_720P-6625,Gaming,720,120,3.813,3.5660000000000003,3.8789999999999996,3.738,0.47600000000000003,0.722,0.57,0.583,1280,720,yuv420p,29.97002997,,,
70,Gaming_720P-6658,Gaming,720,123,3.715,3.7230000000000003,3.522,3.4419999999999997,0.498,0.502,0.449,0.444,1280,720,yuv420p,30.0,,,
71,Gaming_720P-6a45,Gaming,720,120,3.967,4.1160000000000005,4.188,4.109,0.532,0.627,0.609,0.56,1280,720,yuv420p,30.0,,,
72,Gaming_720P-7afd,Gaming,720,125,2.4859999999999998,2.283,2.722,2.602,0.755,0.637,0.588,0.541,1280,720,yuv420p,30.0,,,
73,HowTo_720P-017a,HowTo,720,106,3.762,3.74,3.718,3.835,0.49200000000000005,0.45799999999999996,0.455,0.45399999999999996,1280,720,yuv420p,30.0,,,
74,HowTo_720P-06eb,HowTo,720,143,4.13,3.986,4.091,3.9360000000000004,0.624,0.706,0.6940000000000001,0.564,1280,720,yuv420p,30.0,,,
75,HowTo_720P-0a67,HowTo,720,149,4.315,4.303999999999999,4.319,4.301,0.455,0.516,0.466,0.506,1280,720,yuv420p,29.97002997,,,
76,HowTo_720P-0b01,HowTo,720,119,4.111000000000001,4.088,3.9989999999999997,3.9160000000000004,0.40399999999999997,0.441,0.374,0.47,1280,720,yuv420p,23.97602398,,,
77,HowTo_720P-0c47,HowTo,720,140,4.364,4.242,3.929,4.052,0.44299999999999995,0.449,0.489,0.455,1280,720,yuv420p,25.0,,,
78,HowTo_720P-111e,HowTo,720,112,3.938,4.0569999999999995,4.1,3.985,0.45,0.5870000000000001,0.61,0.43799999999999994,1280,720,yuv420p,30.0,,,
79,HowTo_720P-12f7,HowTo,720,130,3.3,3.1239999999999997,3.138,2.926,0.522,0.47600000000000003,0.523,0.599,1280,720,yuv420p,60.0,,,
80,HowTo_720P-21c6,HowTo,720,117,2.838,2.71,2.772,2.867,0.593,0.596,0.609,0.604,1280,720,yuv422p,29.97002997,,,
81,HowTo_720P-269e,HowTo,720,107,3.6430000000000002,3.653,3.639,3.575,0.614,0.682,0.615,0.484,1280,720,yuv420p,20.0,,,
82,HowTo_720P-2cc6,HowTo,720,137,2.8139999999999996,2.577,2.852,2.741,0.691,0.6459999999999999,0.62,0.619,1280,720,yuv420p,30.156,,,
84,HowTo_720P-37d0,HowTo,720,147,4.428999999999999,4.349,4.388999999999999,4.5760000000000005,0.46799999999999997,0.47100000000000003,0.42100000000000004,0.44799999999999995,1280,720,yuv420p,29.97002997,,,
85,HowTo_720P-3813,HowTo,720,129,3.072,2.93,2.985,3.074,0.637,0.6459999999999999,0.648,0.655,1280,720,yuv420p,25.0,,,
86,HowTo_720P-3a5d,HowTo,720,117,2.536,2.371,2.3080000000000003,1.824,0.585,0.64,0.596,0.698,1280,720,yuv420p,29.97002997,,,
87,HowTo_720P-479b,HowTo,720,114,3.62,3.5839999999999996,3.5239999999999996,3.655,0.456,0.518,0.496,0.467,1280,720,yuv420p,29.97002997,,,
88,HowTo_720P-483c,HowTo,720,125,3.485,3.301,3.1069999999999998,3.505,0.516,0.595,0.645,0.639,1280,720,yuv420p,25.0,,,
89,HowTo_720P-4d55,HowTo,720,122,3.947,4.249,4.149,4.316,0.475,0.46,0.423,0.462,1280,720,yuv420p,29.97002997,,,
90,HowTo_720P-4d9e,HowTo,720,117,3.688,3.238,3.2539999999999996,3.18,0.603,0.594,0.534,0.638,1280,720,yuv420p,30.0,,,
91,HowTo_720P-6323,HowTo,720,114,3.7319999999999998,3.468,3.392,3.4989999999999997,0.431,0.46799999999999997,0.505,0.46399999999999997,1280,720,yuv420p,29.97002997,,,
92,HowTo_720P-6791,HowTo,720,134,2.263,2.408,1.8619999999999999,1.73,1.063,0.991,0.841,0.816,1280,720,yuv420p,30.0,,,
93,HowTo_720P-7782,HowTo,720,114,3.761,3.7430000000000003,3.49,3.718,0.475,0.499,0.51,0.56,1280,720,yuv420p,30.0,,,
94,HowTo_720P-7878,HowTo,720,140,3.674,3.6839999999999997,3.321,3.523,0.578,0.556,0.701,0.563,1280,720,yuv420p,30.0,,,
95,HowTo_720P-7c38,HowTo,720,118,4.074,4.188,3.87,3.929,0.674,0.508,0.523,0.485,1280,720,yuv420p,30.0,,,
96,Lecture_720P-003a,Lecture,720,117,3.812,3.8689999999999998,3.853,3.878,0.45899999999999996,0.503,0.493,0.474,1280,720,yuv420p,24.0,,,
97,Lecture_720P-07e0,Lecture,720,130,4.082,4.044,3.826,3.906,0.359,0.40399999999999997,0.439,0.518,1280,720,yuv420p,30.0,,,
98,Lecture_720P-094d,Lecture,720,108,3.616,3.548,3.502,3.398,0.49200000000000005,0.486,0.494,0.44799999999999995,1280,720,yuv420p,19.933,,,
99,Lecture_720P-0f64,Lecture,720,132,3.58,3.452,3.44,3.5,0.5720000000000001,0.596,0.602,0.547,1280,720,yuv420p,24.0,,,
100,Lecture_720P-1033,Lecture,720,124,3.5410000000000004,3.465,3.608,3.6460000000000004,0.491,0.49700000000000005,0.469,0.48200000000000004,1280,720,yuv420p,25.0,,,
101,Lecture_720P-10bc,Lecture,720,120,3.116,3.157,3.113,2.986,0.637,0.521,0.596,0.6509999999999999,1280,720,yuv420p,23.351,,,
102,Lecture_720P-11e7,Lecture,720,117,2.569,2.434,2.4130000000000003,2.451,0.546,0.568,0.512,0.545,1280,720,yuv420p,25.0,,,
103,Lecture_720P-1e62,Lecture,720,127,3.958,3.752,3.655,3.904,0.511,0.46,0.48700000000000004,0.48200000000000004,1280,720,yuv420p,30.0,,,
104,Lecture_720P-1f22,Lecture,720,132,4.2330000000000005,4.178999999999999,4.113,4.025,0.591,0.605,0.638,0.7040000000000001,1280,720,yuv420p,30.0,,,
105,Lecture_720P-2442,Lecture,720,126,3.39,3.545,3.3960000000000004,3.55,0.46299999999999997,0.5820000000000001,0.54,0.546,1280,720,yuv420p,24.0,,,
107,Lecture_720P-2b0f,Lecture,720,117,3.852,4.172,4.065,,0.57,0.659,0.669,,1152,720,yuv420p,7.96,,,
108,Lecture_720P-2f38,Lecture,720,129,3.552,3.448,3.446,3.512,0.547,0.499,0.5,0.46799999999999997,1280,720,yuv420p,30.0,,,
109,Lecture_720P-2f8c,Lecture,720,122,3.839,3.807,3.79,3.822,0.44,0.516,0.502,0.46799999999999997,1280,720,yuv420p,30.0,,,
110,Lecture_720P-3b7f,Lecture,720,124,4.106,4.013999999999999,3.9760000000000004,3.985,0.361,0.5660000000000001,0.48700000000000004,0.486,1280,720,yuv420p,29.97002997,,,
111,Lecture_720P-3f9f,Lecture,720,120,3.4789999999999996,3.385,3.5810000000000004,3.6639999999999997,0.508,0.561,0.518,0.479,956,720,yuv420p,30.0,,,
112,Lecture_720P-4c87,Lecture,720,129,3.7430000000000003,3.78,3.864,3.7489999999999997,0.479,0.491,0.478,0.508,1280,720,yuv420p,29.97002997,,,
113,Lecture_720P-50b9,Lecture,720,112,3.5789999999999997,3.457,3.4410000000000003,3.427,0.46799999999999997,0.47100000000000003,0.589,0.515,1280,720,yuv420p,16.98301698,,,
114,Lecture_720P-5120,Lecture,720,144,4.295,4.256,4.132,4.133,0.457,0.489,0.588,0.37799999999999995,1280,720,yuv420p,29.97002997,,,
115,Lecture_720P-53a1,Lecture,720,117,3.5860000000000003,3.5580000000000003,3.6310000000000002,3.53,0.474,0.524,0.5660000000000001,0.51,1280,720,yuv420p,29.97002997,,,
116,Lecture_720P-5725,Lecture,720,130,4.262,4.309,4.176,4.327,0.46799999999999997,0.447,0.5920000000000001,0.503,1280,720,yuv420p,25.0,,,
117,Lecture_720P-5c7e,Lecture,720,122,3.846,3.781,3.7939999999999996,3.719,0.528,0.43700000000000006,0.45299999999999996,0.451,1280,720,yuv420p,23.97602398,,,
118,Lecture_720P-6016,Lecture,720,115,3.043,2.975,3.0389999999999997,3.074,0.623,0.5870000000000001,0.633,0.5720000000000001,1280,720,yuv420p,29.97002997,,,
119,Lecture_720P-6951,Lecture,720,106,4.163,3.838,3.888,3.802,0.552,0.48200000000000004,0.525,0.507,1280,720,yuv420p,29.97,,,
120,Lecture_720P-7189,Lecture,720,137,3.8689999999999998,4.025,3.947,3.931,0.465,0.36700000000000005,0.47600000000000003,0.489,1280,720,yuv420p,25.0,,,
122,Lecture_720P-7e40,Lecture,720,115,4.246,4.198,4.197,4.406000000000001,0.56,0.627,0.693,0.43200000000000005,1280,720,yuv420p,29.97002997,,,
123,LiveMusic_720P-0cd5,LiveMusic,720,109,4.042,4.248,4.078,4.0760000000000005,0.449,0.506,0.601,0.581,1280,720,yuv420p,23.97602398,,,
124,LiveMusic_720P-0d9f,LiveMusic,720,108,3.319,3.108,3.3139999999999996,3.2510000000000003,0.47600000000000003,0.7070000000000001,0.5579999999999999,0.66,1280,720,yuv420p,25.0,,,
125,LiveMusic_720P-2620,LiveMusic,720,121,3.721,3.608,3.58,3.552,0.65,0.48,0.496,0.47,1280,720,yuv420p,30.0,,,
126,LiveMusic_720P-267b,LiveMusic,720,116,3.525,3.4360000000000004,3.5180000000000002,3.068,0.508,0.46299999999999997,0.496,0.608,1280,720,yuv420p,25.0,,,
127,LiveMusic_720P-289b,LiveMusic,720,151,2.436,2.101,2.05,2.233,1.002,0.8,0.818,0.966,1280,720,yuv420p,59.94006309,,,
128,LiveMusic_720P-3320,LiveMusic,720,113,3.45,3.142,3.116,2.783,0.5720000000000001,0.5479999999999999,0.639,0.561,1280,720,yuv420p,29.97002997,,,
130,LiveMusic_720P-4ae2,LiveMusic,720,110,3.285,3.237,3.1660000000000004,3.3110000000000004,0.405,0.46799999999999997,0.519,0.445,1280,720,yuv420p,25.0,,,
131,LiveMusic_720P-58db,LiveMusic,720,124,4.382,4.315,4.218,4.127,0.42100000000000004,0.455,0.479,0.525,1280,720,yuv420p,25.0,,,
132,LiveMusic_720P-6343,LiveMusic,720,115,3.304,3.259,3.2030000000000003,3.2230000000000003,0.5539999999999999,0.569,0.556,0.545,1280,720,yuv422p,30.0,,,
133,LiveMusic_720P-6452,LiveMusic,720,123,3.0980000000000003,2.911,2.957,2.972,0.631,0.65,0.583,0.573,1280,720,yuv422p,30.0,,,
134,LiveMusic_720P-653e,LiveMusic,720,117,3.112,3.083,3.286,3.355,0.613,0.6859999999999999,0.581,0.478,1280,720,yuv420p,25.0,,,
135,LiveMusic_720P-65f6,LiveMusic,720,116,4.019,3.7960000000000003,3.909,3.7939999999999996,0.39,0.475,0.44,0.46399999999999997,1280,720,yuv420p,25.0,,,
136,LiveMusic_720P-66df,LiveMusic,720,117,4.592,4.579,4.656000000000001,4.553,0.41200000000000003,0.41,0.39,0.402,1280,720,yuv420p,29.97002997,,,
137,LiveMusic_720P-71c5,LiveMusic,720,125,3.605,3.3510000000000004,3.577,3.661,0.518,0.5579999999999999,0.47700000000000004,0.506,1280,720,yuv420p,25.0,,,
138,LyricVideo_720P-068d,LyricVideo,720,123,3.825,4.041,3.975,4.084,0.5770000000000001,0.6759999999999999,0.6829999999999999,0.618,1280,720,yuv420p,29.97002997,,,
140,LyricVideo_720P-0940,LyricVideo,720,118,3.045,3.259,3.037,2.998,0.631,0.557,0.622,0.601,1280,720,yuv420p,30.0,,,
141,LyricVideo_720P-09ed,LyricVideo,720,129,3.0260000000000002,2.762,3.176,3.907,0.762,0.733,0.701,0.6579999999999999,1280,720,yuv420p,29.97002997,,,
142,LyricVideo_720P-0ae4,LyricVideo,720,121,3.717,3.563,3.682,3.673,0.479,0.541,0.507,0.489,1280,720,yuv420p,29.97002997,,,
143,LyricVideo_720P-1c89,LyricVideo,720,140,3.93,3.83,3.873,3.943,0.517,0.532,0.49700000000000005,0.528,1280,720,yuv420p,29.97002997,,,
144,LyricVideo_720P-2d24,LyricVideo,720,131,4.199,4.064,4.045,3.9810000000000003,0.672,0.684,0.674,0.743,1280,720,yuv420p,29.97002997,,,
146,LyricVideo_720P-36fb,LyricVideo,720,122,3.839,3.886,3.78,3.778,0.512,0.45899999999999996,0.515,0.504,1280,720,yuv420p,30.0,,,
148,LyricVideo_720P-4253,LyricVideo,720,137,4.066,3.784,3.86,3.823,0.6559999999999999,0.541,0.544,0.61,1280,720,yuv420p,23.97602398,,,
149,LyricVideo_720P-47a9,LyricVideo,720,112,2.8160000000000003,2.331,2.258,2.727,0.852,1.005,0.925,0.8220000000000001,1280,720,yuv420p,23.97602398,,,
150,LyricVideo_720P-59ed,LyricVideo,720,135,4.315,4.2780000000000005,4.3260000000000005,4.322,0.522,0.5870000000000001,0.532,0.529,1280,720,yuv420p,50.0,,,
151,LyricVideo_720P-5d3a,LyricVideo,720,127,3.9389999999999996,4.266,4.298,4.3660000000000005,0.513,0.479,0.595,0.447,960,720,yuv420p,29.97002997,,,
153,LyricVideo_720P-6f0c,LyricVideo,720,116,2.803,2.506,2.678,2.682,0.7340000000000001,0.6609999999999999,0.733,0.7120000000000001,1280,720,yuv420p,30.0,,,
154,LyricVideo_720P-6fc9,LyricVideo,720,124,2.6710000000000003,2.364,2.426,2.427,0.568,0.491,0.488,0.474,1280,720,yuv420p,30.0,,,
156,LyricVideo_720P-739a,LyricVideo,720,125,2.877,2.772,2.563,2.667,0.708,0.774,0.6920000000000001,0.667,1280,720,yuv420p,25.0,,,
157,LyricVideo_720P-74a0,LyricVideo,720,136,4.415,4.252,4.203,4.206,0.425,0.56,0.602,0.513,1280,720,yuv420p,29.97002997,,,
158,LyricVideo_720P-7f44,LyricVideo,720,142,4.196000000000001,4.118,4.16,4.202,0.574,0.677,0.612,0.627,1280,720,yuv420p,25.0,,,
159,MusicVideo_720P-0355,MusicVideo,720,116,1.9069999999999998,2.009,1.985,2.115,1.01,1.07,1.0390000000000001,1.064,1280,720,yuv420p,29.97002997,,,
160,MusicVideo_720P-0752,MusicVideo,720,136,4.365,4.367,4.272,4.0360000000000005,0.495,0.40399999999999997,0.42100000000000004,0.502,1280,720,yuv420p,23.97602398,,,
161,MusicVideo_720P-14f0,MusicVideo,720,120,2.3819999999999997,2.574,2.4859999999999998,2.633,0.6559999999999999,0.604,0.622,0.639,1280,720,yuv420p,30.0,,,
162,MusicVideo_720P-2d7d,MusicVideo,720,126,2.988,2.897,2.145,3.103,0.708,0.757,0.85,0.823,1280,720,yuv420p,60.0,,,
163,MusicVideo_720P-3698,MusicVideo,720,119,4.378,4.331,4.421,4.282,0.512,0.423,0.41600000000000004,0.445,1280,720,yuv420p,29.97002997,,,
164,MusicVideo_720P-3b11,MusicVideo,720,109,3.6,3.4610000000000003,3.4360000000000004,3.55,0.484,0.526,0.499,0.55,960,720,yuv420p,29.97002997,,,
165,MusicVideo_720P-3c4c,MusicVideo,720,152,4.135,4.085,4.1160000000000005,3.963,0.583,0.434,0.405,0.469,1280,720,yuv420p,25.0,,,
167,MusicVideo_720P-44c1,MusicVideo,720,136,4.499,4.406000000000001,4.496,4.462,0.42200000000000004,0.441,0.4,0.402,1280,720,yuv420p,23.97602398,,,
168,MusicVideo_720P-4895,MusicVideo,720,135,4.173,3.998,3.73,3.812,0.606,0.539,0.557,0.5529999999999999,1280,720,yuv420p,59.94006309,,,
169,MusicVideo_720P-4ad2,MusicVideo,720,117,3.7560000000000002,3.775,3.767,3.8160000000000003,0.44,0.46799999999999997,0.44799999999999995,0.479,1280,720,yuv420p,29.97002997,,,
170,MusicVideo_720P-575d,MusicVideo,720,144,3.242,3.5069999999999997,3.103,3.1510000000000002,0.762,0.616,0.775,0.753,1280,720,yuv422p10le,30.0,,,
171,MusicVideo_720P-5c9c,MusicVideo,720,120,2.471,2.273,2.367,2.204,0.737,0.595,0.685,0.759,1280,720,yuv420p,50.0,,,
172,MusicVideo_720P-62df,MusicVideo,720,127,4.246,4.296,4.248,4.021,0.602,0.441,0.45799999999999996,0.58,1280,720,yuv420p,25.0,,,
173,MusicVideo_720P-734f,MusicVideo,720,140,3.8480000000000003,3.7439999999999998,4.335,4.002,0.5379999999999999,0.649,0.52,0.494,1280,720,yuv420p,23.97602398,,,
175,MusicVideo_720P-7bcf,MusicVideo,720,121,3.536,3.319,3.3930000000000002,3.103,0.517,0.537,0.513,0.612,1280,720,yuv420p,59.94006309,,,
176,NewsClip_720P-04ba,NewsClip,720,133,3.49,3.346,3.262,3.053,0.489,0.491,0.46299999999999997,0.665,1280,720,yuv420p,25.0,,,
177,NewsClip_720P-0c81,NewsClip,720,127,3.8930000000000002,3.739,3.8169999999999997,3.745,0.529,0.551,0.439,0.465,1280,720,yuv420p,25.0,,,
178,NewsClip_720P-1971,NewsClip,720,134,4.272,3.9619999999999997,3.801,4.013,0.483,0.537,0.5329999999999999,0.507,1280,720,yuv420p,29.97002997,,,
179,NewsClip_720P-2182,NewsClip,720,117,3.4939999999999998,3.44,3.489,3.614,0.54,0.496,0.49,0.49200000000000005,1280,720,yuv420p,29.97002997,,,
180,NewsClip_720P-23e0,NewsClip,720,115,4.11,4.2219999999999995,4.158,3.963,0.366,0.456,0.545,0.49700000000000005,1280,720,yuv420p,25.0,,,
181,NewsClip_720P-2882,NewsClip,720,118,3.667,3.573,3.6239999999999997,3.5410000000000004,0.47100000000000003,0.446,0.45299999999999996,0.444,1280,720,yuv420p,25.0,,,
182,NewsClip_720P-35d9,NewsClip,720,116,3.017,3.0869999999999997,2.81,2.6310000000000002,0.6940000000000001,0.733,0.555,0.677,1280,720,yuv420p,25.0,,,
183,NewsClip_720P-37f7,NewsClip,720,129,3.716,3.84,3.803,3.813,0.466,0.47700000000000004,0.5379999999999999,0.512,1280,720,yuv420p,29.97002997,,,
184,NewsClip_720P-4603,NewsClip,720,125,3.4539999999999997,3.279,3.477,3.2939999999999996,0.49,0.456,0.508,0.547,1280,720,yuv420p,25.0,,,
185,NewsClip_720P-4e87,NewsClip,720,136,4.368,4.477,4.448,4.363,0.469,0.431,0.431,0.473,1280,720,yuv420p,29.97002997,,,
186,NewsClip_720P-5564,NewsClip,720,146,4.377,4.512,4.422,4.656000000000001,0.45299999999999996,0.418,0.457,0.385,1280,720,yuv420p,25.0,,,
187,NewsClip_720P-5787,NewsClip,720,109,4.4830000000000005,4.32,3.821,3.79,0.45,0.484,0.446,0.515,1280,720,yuv420p,29.97002997,,,
