,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
14,Animation_1080P-4be3,Animation,1080,124,3.565,3.491,3.7060000000000004,3.508,0.49700000000000005,0.5920000000000001,0.584,0.525,1920,1080,yuv422p10le,23.97602398,,,
15,Animation_1080P-4ea8,Animation,1080,139,4.121,4.314,3.835,3.61,0.625,0.509,0.522,0.586,1920,1080,yuv420p,24.0,,,
16,Animation_1080P-5083,Animation,1080,111,3.252,2.45,2.491,2.4859999999999998,0.778,0.972,0.996,1.006,1920,1080,yuv420p,25.0,,,
17,Animation_1080P-58d3,Animation,1080,148,4.243,4.395,3.965,4.024,0.556,0.465,0.503,0.5479999999999999,1920,1080,yuv420p,29.97002997,,,
18,Animation_1080P-5dd8,Animation,1080,115,3.958,3.946,4.006,4.2330000000000005,0.562,0.552,0.62,0.494,1920,1080,yuv420p,29.97002997,,,
20,Animation_1080P-646f,Animation,1080,143,3.3760000000000003,3.248,3.228,3.383,0.7090000000000001,0.698,0.736,0.7609999999999999,1920,1080,yuv420p,29.97002997,,,
22,Animation_1080P-6a33,Animation,1080,143,2.052,1.868,1.755,1.919,1.075,1.037,1.003,1.035,1920,1080,yuv420p,23.97602398,,,
23,Animation_1080P-6ec0,Animation,1080,134,4.124,3.923,3.8289999999999997,4.2219999999999995,0.568,0.527,0.541,0.598,1920,1080,yuv420p,29.97002997,,,
25,CoverSong_1080P-0188,CoverSong,1080,138,2.383,2.205,2.224,2.2840000000000003,1.0959999999999999,1.122,1.079,1.088,1920,1080,yuv420p,25.0,,,
26,CoverSong_1080P-033d,CoverSong,1080,127,4.433,4.3580000000000005,4.4719999999999995,4.412,0.46799999999999997,0.48200000000000004,0.431,0.495,1920,1080,yuv420p,30.0,,,
27,CoverSong_1080P-0a86,CoverSong,1080,137,4.228,4.258,4.041,4.085,0.447,0.451,0.516,0.5710000000000001,1920,1080,yuv420p,30.0,,,
28,CoverSong_1080P-0cdc,CoverSong,1080,135,2.741,2.45,2.553,2.539,0.695,0.593,0.608,0.5920000000000001,1920,1080,yuv420p,29.97002997,,,
29,CoverSong_1080P-0f33,CoverSong,1080,120,3.221,3.198,3.0780000000000003,3.0589999999999997,0.494,0.46799999999999997,0.652,0.632,1920,1080,yuv420p,30.0,,,
30,CoverSong_1080P-0f3a,CoverSong,1080,130,4.3580000000000005,4.4,4.3469999999999995,4.385,0.478,0.415,0.493,0.431,1440,1080,yuv420p,25.0,,,
31,CoverSong_1080P-1963,CoverSong,1080,126,3.8819999999999997,3.778,3.612,3.502,0.539,0.536,0.5429999999999999,0.618,1920,1080,yuv420p,29.97002997,,,
32,CoverSong_1080P-1b08,CoverSong,1080,103,3.812,3.75,3.71,3.71,0.48100000000000004,0.43200000000000005,0.465,0.479,1920,1080,yuv420p,25.0,,,
33,CoverSong_1080P-1b0c,CoverSong,1080,129,3.763,3.795,3.714,3.801,0.496,0.449,0.45899999999999996,0.431,1920,1080,yuv420p,29.724,,,
34,CoverSong_1080P-2207,CoverSong,1080,119,3.675,3.611,4.086,4.079,0.511,0.514,0.602,0.59,1440,1080,yuv420p,25.0,,,
35,CoverSong_1080P-237f,CoverSong,1080,132,3.8930000000000002,3.7089999999999996,3.613,4.1339999999999995,0.5379999999999999,0.511,0.489,0.637,1920,1080,yuv420p,25.0,,,
36,CoverSong_1080P-3409,CoverSong,1080,133,4.331,4.283,4.289,4.345,0.489,0.47700000000000004,0.551,0.486,1920,1080,yuv420p,25.0,,,
37,CoverSong_1080P-3499,CoverSong,1080,105,4.1930000000000005,4.228,4.273,4.3069999999999995,0.386,0.52,0.47600000000000003,0.456,1920,1080,yuv420p,25.0,,,
38,CoverSong_1080P-3aac,CoverSong,1080,112,3.3810000000000002,3.5239999999999996,3.407,3.4410000000000003,0.489,0.545,0.498,0.507,1920,1080,yuv420p,24.0,,,
39,CoverSong_1080P-3df8,CoverSong,1080,124,3.827,3.727,3.7510000000000003,3.877,0.507,0.469,0.425,0.444,1920,1080,yuv420p,29.97002997,,,
40,CoverSong_1080P-4bad,CoverSong,1080,136,4.298,4.321000000000001,4.379,4.364,0.45799999999999996,0.503,0.45799999999999996,0.478,1920,1080,yuv420p,60.0,,,
41,CoverSong_1080P-5430,CoverSong,1080,137,3.969,3.728,4.046,4.19,0.47700000000000004,0.479,0.5820000000000001,0.5579999999999999,1920,1080,yuv422p10le,29.97002997,,,
42,CoverSong_1080P-5456,CoverSong,1080,112,3.736,3.8289999999999997,3.778,3.762,0.445,0.51,0.541,0.523,1920,1080,yuv420p,29.97002997,,,
43,CoverSong_1080P-5cae,CoverSong,1080,117,3.2089999999999996,3.2910000000000004,3.267,3.267,0.662,0.544,0.445,0.53,1920,1080,yuv420p,30.0,,,
44,CoverSong_1080P-5e69,CoverSong,1080,124,3.29,3.46,3.4330000000000003,3.42,0.507,0.564,0.499,0.48100000000000004,1920,1080,yuv420p,30.0,,,
45,CoverSong_1080P-5f92,CoverSong,1080,104,4.043,4.273,4.245,4.196000000000001,0.489,0.45799999999999996,0.484,0.485,1920,1080,yuv420p,29.97002997,,,
46,CoverSong_1080P-6f26,CoverSong,1080,137,4.288,4.328,4.151,4.1160000000000005,0.48700000000000004,0.488,0.591,0.584,1440,1080,yuv420p,25.0,,,
49,Gaming_1080P-0ce6,Gaming,1080,111,3.968,3.93,4.223,4.019,0.5329999999999999,0.565,0.54,0.48100000000000004,1920,1080,yuv420p,30.0,,,
50,Gaming_1080P-0ef8,Gaming,1080,108,3.781,4.047,3.835,3.759,0.48100000000000004,0.608,0.446,0.551,1920,1080,yuv420p,29.97002997,,,
51,Gaming_1080P-12d4,Gaming,1080,134,4.494,4.422,4.354,4.122,0.449,0.479,0.5429999999999999,0.6990000000000001,1920,1080,yuv420p,30.0,,,
52,Gaming_1080P-13e3,Gaming,1080,126,4.434,4.513,4.504,4.535,0.46,0.413,0.467,0.409,1920,1080,yuv420p,59.94006309,,,
53,Gaming_1080P-1704,Gaming,1080,140,4.295,4.302,4.07,4.176,0.637,0.474,0.544,0.5329999999999999,1920,1080,yuv420p,60.0,,,
54,Gaming_1080P-173a,Gaming,1080,115,3.013,3.13,3.3169999999999997,3.147,0.7,0.777,0.742,0.726,1920,1080,yuv420p,30.0,,,
56,Gaming_1080P-190d,Gaming,1080,125,3.898,3.758,3.9539999999999997,3.667,0.557,0.511,0.591,0.579,1920,1080,yuv420p,59.0,,,
58,Gaming_1080P-2221,Gaming,1080,124,4.239,4.183,4.192,4.1419999999999995,0.563,0.605,0.588,0.565,1920,1080,yuv420p,51.73900293,,,
59,Gaming_1080P-223e,Gaming,1080,137,4.283,4.207,4.461,4.34,0.493,0.358,0.433,0.524,1920,1080,yuv420p,29.97002997,,,
60,Gaming_1080P-26dc,Gaming,1080,130,3.5410000000000004,3.397,3.437,3.7239999999999998,0.8109999999999999,0.8420000000000001,0.77,0.637,1920,1080,yuv420p,29.97002997,,,
62,Gaming_1080P-277c,Gaming,1080,122,3.884,3.9810000000000003,3.7460000000000004,3.89,0.523,0.67,0.579,0.599,1920,1080,yuv420p,25.0,,,
63,Gaming_1080P-2927,Gaming,1080,135,4.441,4.477,4.487,4.468999999999999,0.44,0.469,0.41,0.457,1920,1080,yuv420p,60.0,,,
64,Gaming_1080P-29b1,Gaming,1080,124,3.8289999999999997,4.289,3.9619999999999997,3.574,0.498,0.541,0.542,0.6,1920,1080,yuv420p,29.97002997,,,
65,Gaming_1080P-2e97,Gaming,1080,133,4.391,4.324,4.29,4.279,0.48700000000000004,0.467,0.478,0.46299999999999997,1920,1080,yuv420p,60.0,,,
66,Gaming_1080P-35fa,Gaming,1080,117,3.035,2.991,2.9339999999999997,2.6689999999999996,0.637,0.7040000000000001,0.654,0.7,1920,1080,yuv420p,30.0,,,
67,Gaming_1080P-3a9d,Gaming,1080,116,3.872,3.9760000000000004,4.087,4.056,0.5529999999999999,0.518,0.597,0.598,1920,1080,yuv420p,23.97602398,,,
68,Gaming_1080P-3bf7,Gaming,1080,130,3.245,2.845,2.838,2.946,0.763,0.6629999999999999,0.6779999999999999,0.679,1920,1080,yuv420p,60.0,,,
69,Gaming_1080P-3d58,Gaming,1080,124,3.782,3.96,3.915,4.066,0.47,0.6779999999999999,0.5379999999999999,0.568,1920,1080,yuv420p,59.0,,,
71,Gaming_1080P-44c4,Gaming,1080,129,3.839,3.73,3.758,3.798,0.657,0.585,0.578,0.58,1920,1080,yuv420p,59.0,,,
72,Gaming_1080P-45af,Gaming,1080,138,4.373,4.499,4.488,4.353,0.486,0.396,0.401,0.429,1920,1080,yuv420p,29.97002997,,,
73,Gaming_1080P-45fc,Gaming,1080,124,3.695,3.592,3.678,3.8360000000000003,0.624,0.638,0.555,0.564,1920,1080,yuv420p,60.0,,,
74,Gaming_1080P-4865,Gaming,1080,132,4.355,4.284,4.302,4.09,0.48,0.532,0.495,0.461,1920,1080,yuv420p,59.94006309,,,
75,Gaming_1080P-51fc,Gaming,1080,114,4.377,4.312,4.386,4.213,0.531,0.49700000000000005,0.494,0.575,1920,1080,yuv420p,60.0,,,
78,Gaming_1080P-564e,Gaming,1080,120,4.322,4.19,4.234,4.348,0.525,0.35600000000000004,0.49700000000000005,0.439,1920,1080,yuv420p,60.0,,,
79,Gaming_1080P-57ca,Gaming,1080,136,4.409,4.289,4.3580000000000005,4.39,0.505,0.598,0.594,0.505,1920,1080,yuv420p,51.73900293,,,
80,Gaming_1080P-58ba,Gaming,1080,115,3.952,3.861,3.87,3.713,0.456,0.485,0.446,0.39799999999999996,1440,1080,yuv420p,25.0,,,
83,Gaming_1080P-5ae7,Gaming,1080,110,3.3280000000000003,3.4539999999999997,2.8760000000000003,2.7689999999999997,0.701,0.708,0.6829999999999999,0.755,1920,1080,yuv420p,60.0,,,
84,Gaming_1080P-6530,Gaming,1080,115,3.92,4.098,3.3539999999999996,3.5010000000000003,0.475,0.624,0.69,0.609,1920,1080,yuv420p,25.0,,,
85,Gaming_1080P-6578,Gaming,1080,154,4.399,4.413,4.412,4.379,0.504,0.425,0.46399999999999997,0.46299999999999997,1920,1080,yuv420p,60.0,,,
86,Gaming_1080P-66d2,Gaming,1080,129,4.1419999999999995,4.178999999999999,4.249,3.989,0.628,0.624,0.59,0.602,1920,1080,yuv420p,30.0,,,
87,Gaming_1080P-698a,Gaming,1080,118,3.7430000000000003,3.799,3.6180000000000003,3.625,0.579,0.561,0.557,0.562,1920,1080,yuv420p,60.0,,,
89,Gaming_1080P-6d53,Gaming,1080,118,3.821,4.021,4.156000000000001,4.14,0.552,0.503,0.603,0.591,1920,1080,yuv420p,60.0,,,
90,Gaming_1080P-6db2,Gaming,1080,118,3.475,3.2030000000000003,3.302,3.1439999999999997,0.741,0.7959999999999999,0.779,0.735,1920,1080,yuv420p,29.97002997,,,
91,Gaming_1080P-6dc6,Gaming,1080,111,4.602,4.44,4.417,4.471,0.401,0.40700000000000003,0.456,0.43200000000000005,1920,1080,yuv420p,30.0,,,
92,Gaming_1080P-6e45,Gaming,1080,118,2.517,2.412,2.273,2.3369999999999997,1.047,0.9740000000000001,0.9520000000000001,0.985,1920,1080,yuv420p,30.0,,,
93,Gaming_1080P-71a5,Gaming,1080,114,4.482,4.562,4.543,4.547,0.47700000000000004,0.42700000000000005,0.42200000000000004,0.402,1920,1080,yuv420p,39.0,,,
94,Gaming_1080P-72c8,Gaming,1080,119,4.3660000000000005,4.408,4.412,4.5089999999999995,0.503,0.39299999999999996,0.446,0.39799999999999996,1920,1080,yuv420p,30.0,,,
95,Gaming_1080P-777b,Gaming,1080,129,4.05,3.773,3.9760000000000004,3.8289999999999997,0.635,0.508,0.5710000000000001,0.626,1920,1080,yuv420p,59.0,,,
96,Gaming_1080P-7a1e,Gaming,1080,116,4.024,3.927,3.9210000000000003,4.127,0.504,0.606,0.5870000000000001,0.607,1920,1080,yuv420p,29.97002997,,,
97,HDR_1080P-0d31,HDR,1080,139,4.373,4.06,4.102,3.7769999999999997,0.507,0.483,0.569,0.504,1920,1080,yuv420p10le,60.0,,,
98,HDR_1080P-13eb,HDR,1080,125,3.761,3.647,3.799,3.667,0.484,0.59,0.74,0.529,1920,1080,yuv420p10le,60.0,,,
99,HDR_1080P-1be2,HDR,1080,122,3.7560000000000002,3.906,3.738,3.735,0.495,0.5329999999999999,0.547,0.485,1920,1080,yuv420p10le,60.0,,,
100,HDR_1080P-1e5b,HDR,1080,128,1.242,1.3230000000000002,1.3869999999999998,1.3869999999999998,0.431,0.513,0.6579999999999999,0.6509999999999999,1920,1080,yuv420p10le,60.0,,,
101,HDR_1080P-206d,HDR,1080,109,3.7910000000000004,3.6919999999999997,3.971,3.8810000000000002,0.5760000000000001,0.66,0.6859999999999999,0.569,1920,1080,yuv420p10le,59.94006309,,,
103,HDR_1080P-2d32,HDR,1080,141,4.503,4.467,4.303,4.553,0.488,0.44,0.605,0.483,1920,1080,yuv420p10le,23.97602398,,,
104,HDR_1080P-3181,HDR,1080,114,3.7769999999999997,3.718,3.412,3.444,0.594,0.5429999999999999,0.6809999999999999,0.711,1920,1080,yuv420p12le,5.0,,,
105,HDR_1080P-33e3,HDR,1080,141,4.45,4.436,4.227,4.156000000000001,0.467,0.449,0.55,0.5670000000000001,1920,1080,yuv420p10le,60.0,,,
106,HDR_1080P-3521,HDR,1080,132,3.895,4.013,4.191,4.123,0.495,0.53,0.5329999999999999,0.597,1920,1080,yuv420p10le,60.0,,,
107,HDR_1080P-35f4,HDR,1080,125,4.16,4.051,3.9539999999999997,3.96,0.6,0.618,0.5579999999999999,0.529,1920,1080,yuv420p10le,60.0,,,
108,HDR_1080P-3749,HDR,1080,131,4.08,3.949,4.015,3.89,0.5870000000000001,0.47,0.55,0.523,1920,1080,yuv420p10le,60.0,,,
109,HDR_1080P-3a4a,HDR,1080,127,3.824,3.9789999999999996,3.7110000000000003,3.972,0.43799999999999994,0.41100000000000003,0.5429999999999999,0.515,1920,1080,yuv420p10le,60.0,,,
110,HDR_1080P-46a4,HDR,1080,122,3.582,3.667,3.3760000000000003,3.432,0.728,0.755,0.76,0.8,1920,1080,yuv420p10le,50.0,,,
111,HDR_1080P-49d6,HDR,1080,148,4.5889999999999995,4.637,4.531000000000001,4.6,0.395,0.401,0.47100000000000003,0.425,1920,1080,yuv420p10le,23.97602398,,,
112,HDR_1080P-4f4a,HDR,1080,125,3.51,3.363,3.366,3.5460000000000003,0.838,0.728,0.79,0.743,1920,1080,yuv420p10le,59.94006309,,,
113,HDR_1080P-548b,HDR,1080,130,4.626,4.757,4.655,4.672,0.41200000000000003,0.35,0.392,0.37200000000000005,1920,1080,yuv422p10le,25.0,,,
114,HDR_1080P-549e,HDR,1080,127,4.064,3.9339999999999997,3.928,3.977,0.633,0.5710000000000001,0.579,0.488,1920,1080,yuv420p10le,60.0,,,
115,HDR_1080P-55c4,HDR,1080,124,4.106,3.264,4.35,4.405,0.584,0.898,0.581,0.48,1920,1080,yuv420p10le,60.0,,,
116,HDR_1080P-601b,HDR,1080,129,4.3180000000000005,4.362,4.277,4.427,0.578,0.452,0.611,0.529,1920,1080,yuv420p10le,59.94006309,,,
117,HDR_1080P-687e,HDR,1080,134,2.6289999999999996,3.895,2.452,1.5230000000000001,1.093,0.498,1.06,0.755,1920,1080,yuv420p10le,60.0,,,
118,HDR_1080P-68c8,HDR,1080,124,3.804,3.6830000000000003,3.7439999999999998,3.7739999999999996,0.648,0.605,0.622,0.591,1920,1080,yuv420p10le,60.0,,,
119,HDR_1080P-69de,HDR,1080,124,4.181,4.005,4.005,4.087,0.488,0.40399999999999997,0.41,0.385,1920,1080,yuv420p10le,24.0,,,
120,HDR_1080P-6eb7,HDR,1080,134,4.046,3.847,3.89,3.8280000000000003,0.63,0.465,0.465,0.461,1920,1080,yuv420p10le,60.0,,,
121,HDR_1080P-7825,HDR,1080,118,4.513999999999999,4.498,4.46,4.455,0.45299999999999996,0.43200000000000005,0.413,0.424,1920,1080,yuv420p10le,24.0,,,
122,HowTo_1080P-0267,HowTo,1080,144,4.234,4.168,4.184,4.231,0.56,0.623,0.599,0.607,1920,1080,yuv420p,30.0,,,
123,HowTo_1080P-03fd,HowTo,1080,121,3.517,3.44,3.41,3.4410000000000003,0.46799999999999997,0.483,0.478,0.526,1920,1080,yuv420p,30.0,,,
124,HowTo_1080P-13aa,HowTo,1080,126,4.336,4.428,4.328,4.001,0.48100000000000004,0.436,0.42200000000000004,0.484,1920,1080,yuv420p,23.97602398,,,
125,HowTo_1080P-1f3b,HowTo,1080,152,4.185,4.367,4.346,4.312,0.574,0.474,0.484,0.5,1920,1080,yuv420p,30.0,,,
127,HowTo_1080P-36a9,HowTo,1080,116,4.427,4.208,4.16,4.14,0.445,0.626,0.645,0.569,1920,1080,yuv420p,31.13900135,,,
128,HowTo_1080P-4d7b,HowTo,1080,113,4.199,3.897,4.308,4.397,0.40700000000000003,0.517,0.517,0.483,1920,1080,yuv420p,29.97002997,,,
129,HowTo_1080P-52bb,HowTo,1080,130,4.272,4.492,4.417,4.281000000000001,0.55,0.434,0.47600000000000003,0.547,1920,1080,yuv444p,15.0,,,
130,HowTo_1080P-55d1,HowTo,1080,133,4.102,3.988,3.95,3.947,0.593,0.517,0.461,0.526,1920,1080,yuv420p,30.02100162,,,
132,HowTo_1080P-63e4,HowTo,1080,139,3.948,4.198,3.978,3.904,0.47700000000000004,0.6,0.486,0.5429999999999999,1920,1080,yuv420p,30.0,,,
133,HowTo_1080P-63ec,HowTo,1080,133,4.229,4.167,4.453,4.331,0.5579999999999999,0.65,0.47700000000000004,0.491,1920,1080,yuv420p,29.97002997,,,
134,HowTo_1080P-64f7,HowTo,1080,151,4.454,4.157,4.367,4.416,0.46799999999999997,0.602,0.478,0.522,1920,1080,yuv420p,25.0,,,
135,HowTo_1080P-6cbf,HowTo,1080,131,1.915,1.8559999999999999,1.848,1.649,0.8009999999999999,0.691,0.667,0.589,1920,1080,yuv422p,29.97002997,,,
136,HowTo_1080P-7399,HowTo,1080,151,4.194,4.146,4.171,4.184,0.608,0.41200000000000003,0.605,0.659,1920,1080,yuv420p,30.0,,,
137,HowTo_1080P-763c,HowTo,1080,126,3.957,3.841,3.9760000000000004,4.4239999999999995,0.465,0.499,0.509,0.47200000000000003,1920,1080,yuv420p,59.94006309,,,
138,HowTo_1080P-7cf2,HowTo,1080,117,3.717,3.716,3.8489999999999998,3.6039999999999996,0.493,0.515,0.527,0.565,1920,1080,yuv420p,29.901999999999997,,,
139,HowTo_1080P-7f18,HowTo,1080,133,3.718,3.7889999999999997,3.88,3.752,0.499,0.536,0.604,0.6459999999999999,1920,1080,yuv420p,29.97002997,,,
141,Lecture_1080P-011f,Lecture,1080,122,3.59,3.636,3.637,3.614,0.5479999999999999,0.441,0.527,0.486,1440,1080,yuv420p,25.0,,,
142,Lecture_1080P-0201,Lecture,1080,121,3.826,3.4930000000000003,3.6,3.548,0.535,0.586,0.489,0.608,1920,1080,yuv420p,30.0,,,
143,Lecture_1080P-0c8a,Lecture,1080,127,4.55,4.532,4.496,4.494,0.44299999999999995,0.395,0.39799999999999996,0.42100000000000004,1920,1080,yuv420p,23.97602398,,,
145,Lecture_1080P-1709,Lecture,1080,133,4.172,4.151,4.235,4.159,0.665,0.619,0.555,0.63,1920,1080,yuv420p,25.0,,,
146,Lecture_1080P-1969,Lecture,1080,118,3.6489999999999996,3.5780000000000003,3.6460000000000004,3.616,0.451,0.495,0.444,0.474,1920,1080,yuv420p,30.0,,,
147,LiveMusic_1080P-14af,LiveMusic,1080,139,4.45,4.418,4.477,4.516,0.423,0.47600000000000003,0.442,0.389,1920,1080,yuv420p,25.0,,,
148,LiveMusic_1080P-157b,LiveMusic,1080,122,4.36,4.414,4.181,4.183,0.43,0.5,0.637,0.62,1920,1080,yuv420p,25.0,,,
149,LiveMusic_1080P-1ace,LiveMusic,1080,118,4.162,4.2589999999999995,4.315,4.224,0.562,0.588,0.489,0.484,1920,1080,yuv420p,25.0,,,
150,LiveMusic_1080P-21dd,LiveMusic,1080,117,3.819,3.9019999999999997,3.693,3.815,0.488,0.5379999999999999,0.48700000000000004,0.5489999999999999,1440,1080,yuv420p,29.97002997,,,
151,LiveMusic_1080P-28fe,LiveMusic,1080,112,3.693,3.625,3.714,3.815,0.469,0.41700000000000004,0.475,0.49200000000000005,1920,1080,yuv420p,25.0,,,
152,LiveMusic_1080P-2930,LiveMusic,1080,129,3.7760000000000002,3.767,3.9139999999999997,4.0280000000000005,0.479,0.446,0.527,0.5329999999999999,1920,1080,yuv420p,25.0,,,
154,LiveMusic_1080P-2f7f,LiveMusic,1080,126,3.326,3.426,3.076,3.134,0.737,0.725,0.799,0.77,1920,1080,yuv420p,25.0,,,
155,LiveMusic_1080P-3549,LiveMusic,1080,134,3.906,3.8819999999999997,3.909,3.964,0.537,0.475,0.45299999999999996,0.512,1440,1080,yuv420p,29.97002997,,,
157,LiveMusic_1080P-3f95,LiveMusic,1080,104,4.05,4.274,4.281000000000001,4.1419999999999995,0.45,0.457,0.47700000000000004,0.57,1920,1080,yuv420p,29.97002997,,,
160,LiveMusic_1080P-51f6,LiveMusic,1080,126,3.819,3.84,3.8560000000000003,3.8760000000000003,0.496,0.502,0.475,0.442,1920,1080,yuv420p,25.0,,,
161,LiveMusic_1080P-541f,LiveMusic,1080,133,4.1739999999999995,4.114,3.9960000000000004,4.105,0.561,0.506,0.47700000000000004,0.574,1920,1080,yuv420p,29.97002997,,,
162,LiveMusic_1080P-59b3,LiveMusic,1080,124,3.443,3.8939999999999997,3.475,3.345,0.519,0.6609999999999999,0.552,0.49700000000000005,1440,1080,yuv420p,29.97002997,,,
164,LiveMusic_1080P-6bbe,LiveMusic,1080,128,4.329,4.296,4.357,4.426,0.446,0.595,0.52,0.479,1920,1080,yuv420p,24.0,,,
165,LiveMusic_1080P-6d1a,LiveMusic,1080,122,3.78,3.641,3.592,3.6319999999999997,0.495,0.484,0.47600000000000003,0.489,1920,1080,yuv420p,29.97002997,,,
166,LiveMusic_1080P-6fe2,LiveMusic,1080,124,3.281,3.0789999999999997,3.141,3.0269999999999997,0.562,0.621,0.644,0.6,1920,1080,yuv420p,25.0,,,
167,LiveMusic_1080P-77e8,LiveMusic,1080,112,3.346,2.427,2.016,2.88,0.708,0.935,0.932,0.727,1920,1080,yuv420p,29.97002997,,,
168,LiveMusic_1080P-7948,LiveMusic,1080,126,3.838,3.752,3.685,3.8680000000000003,0.509,0.579,0.534,0.479,1920,1080,yuv420p,29.97002997,,,
169,LiveMusic_1080P-7ead,LiveMusic,1080,109,3.5589999999999997,3.4130000000000003,3.353,3.353,0.431,0.579,0.5920000000000001,0.508,1920,1080,yuv420p,29.97002997,,,
170,LyricVideo_1080P-0075,LyricVideo,1080,109,2.8139999999999996,2.742,2.4930000000000003,2.141,1.145,1.18,1.199,1.031,1920,1080,yuv420p,29.97002997,,,
171,LyricVideo_1080P-0625,LyricVideo,1080,135,4.3,4.43,4.377,4.401,0.607,0.485,0.48100000000000004,0.496,1920,1080,yuv420p,29.97002997,,,
174,LyricVideo_1080P-16b6,LyricVideo,1080,152,4.381,4.438,4.386,4.367,0.491,0.475,0.502,0.45799999999999996,1920,1080,yuv420p,30.0,,,
175,LyricVideo_1080P-1b04,LyricVideo,1080,134,3.803,3.75,3.71,3.8369999999999997,0.546,0.483,0.45799999999999996,0.426,1440,1080,yuv420p,29.97002997,,,
176,LyricVideo_1080P-1d75,LyricVideo,1080,140,4.2989999999999995,4.28,4.263,4.279,0.63,0.5820000000000001,0.607,0.51,1920,1080,yuv420p,29.97002997,,,
179,LyricVideo_1080P-2946,LyricVideo,1080,136,4.177,3.95,4.1739999999999995,3.9410000000000003,0.609,0.49,0.498,0.508,1920,1080,yuv420p,25.0,,,
180,LyricVideo_1080P-3803,LyricVideo,1080,113,3.95,3.9130000000000003,4.11,3.984,0.5770000000000001,0.535,0.6559999999999999,0.47100000000000003,1920,1080,yuv420p,29.97002997,,,
182,LyricVideo_1080P-41ee,LyricVideo,1080,136,4.071000000000001,3.878,3.7680000000000002,4.121,0.603,0.607,0.607,0.62,1920,1080,yuv420p,50.0,,,
183,LyricVideo_1080P-4b40,LyricVideo,1080,121,3.636,3.484,3.241,3.1510000000000002,0.506,0.7759999999999999,0.667,0.659,1920,1080,yuv420p,25.0,,,
184,LyricVideo_1080P-5461,LyricVideo,1080,121,4.031000000000001,3.8080000000000003,3.865,3.8089999999999997,0.635,0.522,0.423,0.47700000000000004,1920,1080,yuv420p,30.0,,,
185,LyricVideo_1080P-584f,LyricVideo,1080,123,3.188,1.91,3.075,4.234,0.68,0.8240000000000001,0.674,0.6459999999999999,1920,1080,yuv420p,25.0,,,
187,LyricVideo_1080P-63d4,LyricVideo,1080,140,4.221,4.194,4.1610000000000005,4.063,0.618,0.638,0.6729999999999999,0.675,1920,1080,yuv420p,29.97002997,,,
188,LyricVideo_1080P-63d9,LyricVideo,1080,114,3.512,3.5460000000000003,3.668,3.3169999999999997,0.632,0.523,0.518,0.659,1440,1080,yuv420p,25.0,,,
189,LyricVideo_1080P-725e,LyricVideo,1080,149,4.399,4.442,4.367,4.262,0.491,0.483,0.575,0.613,1920,1080,yuv420p,29.97002997,,,
190,LyricVideo_1080P-756a,LyricVideo,1080,127,4.228,4.3180000000000005,4.335,4.191,0.48100000000000004,0.562,0.531,0.609,1920,1080,yuv420p,29.97002997,,,
191,MusicVideo_1080P-04b6,MusicVideo,1080,129,4.288,4.126,4.155,4.07,0.46399999999999997,0.41700000000000004,0.379,0.46399999999999997,1920,1080,yuv422p10le,23.97602398,,,
